"id","vehicle_id","trip_id","timestamp","latitude","longitude","bearing","origin","destination","route_name","direction","operator"
24099468,"4720","1111","2026-01-26 17:59:56",53.448681,-2.914595,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24100612,"4720","1111","2026-01-26 18:00:29",53.448681,-2.914595,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24101754,"4720","1111","2026-01-26 18:01:02",53.448681,-2.914595,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24102896,"4720","1111","2026-01-26 18:01:33",53.448681,-2.914595,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24104036,"4720","1111","2026-01-26 18:02:04",53.448996,-2.913921,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24104414,"4720","1111","2026-01-26 18:02:08",53.449148,-2.913423,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24105165,"4720","1111","2026-01-26 18:02:38",53.450428,-2.910345,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24106649,"4720","1111","2026-01-26 18:03:11",53.451083,-2.909201,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24107019,"4720","1111","2026-01-26 18:03:19",53.451385,-2.908431,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24107388,"4720","1111","2026-01-26 18:03:32",53.451958,-2.906921,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24108499,"4720","1111","2026-01-26 18:04:04",53.452525,-2.905446,49,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24109981,"4720","1111","2026-01-26 18:04:36",53.45264,-2.905201,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24111084,"4720","1111","2026-01-26 18:05:09",53.45269,-2.905135,64,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24111823,"4720","1111","2026-01-26 18:05:25",53.453103,-2.90381,79,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24112922,"4720","1111","2026-01-26 18:05:58",53.453153,-2.903105,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24113289,"4720","1111","2026-01-26 18:06:15",53.453326,-2.901551,80,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24114031,"4720","1111","2026-01-26 18:06:28",53.453935,-2.899731,45,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24114403,"4720","1111","2026-01-26 18:06:42",53.455066,-2.898735,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24114775,"4720","1111","2026-01-26 18:06:51",53.455861,-2.898225,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24115894,"4720","1111","2026-01-26 18:07:25",53.457061,-2.896435,19,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24117011,"4720","1111","2026-01-26 18:07:57",53.458043,-2.895693,28,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24118129,"4720","1111","2026-01-26 18:08:14",53.459218,-2.894838,23,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24118871,"4720","1111","2026-01-26 18:08:47",53.460213,-2.893983,31,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24119989,"4720","1111","2026-01-26 18:09:19",53.46167,-2.894815,338,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24121490,"4720","1111","2026-01-26 18:09:50",53.462125,-2.895156,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24122615,"4720","1111","2026-01-26 18:10:23",53.462121,-2.895126,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24123363,"4720","1111","2026-01-26 18:10:34",53.462115,-2.895115,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24124479,"4720","1111","2026-01-26 18:11:06",53.462115,-2.895115,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24124852,"4720","1111","2026-01-26 18:11:25",53.462305,-2.895841,247,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24125958,"4720","1111","2026-01-26 18:11:58",53.461821,-2.894925,161,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23921490,"4722","1103","2026-01-26 16:44:05",53.40805,-2.984461,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23921875,"4722","1103","2026-01-26 16:44:29",53.40806,-2.984458,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23923425,"4722","1103","2026-01-26 16:45:02",53.40851,-2.98406,47,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23923813,"4722","1103","2026-01-26 16:45:11",53.408848,-2.983105,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23924590,"4722","1103","2026-01-26 16:45:44",53.409126,-2.98255,3,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23926144,"4722","1103","2026-01-26 16:46:17",53.409271,-2.982693,316,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23927322,"4722","1103","2026-01-26 16:46:50",53.410835,-2.982671,12,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23928503,"4722","1103","2026-01-26 16:47:23",53.4108,-2.982598,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23930067,"4722","1103","2026-01-26 16:47:56",53.411163,-2.981496,123,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23931238,"4722","1103","2026-01-26 16:48:29",53.411228,-2.977681,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23932411,"4722","1103","2026-01-26 16:49:02",53.411276,-2.977383,72,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23933982,"4722","1103","2026-01-26 16:49:35",53.411811,-2.972838,82,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23935169,"4722","1103","2026-01-26 16:50:08",53.411993,-2.968853,86,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23935565,"4722","1103","2026-01-26 16:50:21",53.411996,-2.967975,83,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23936356,"4722","1103","2026-01-26 16:50:42",53.412066,-2.967221,65,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23937150,"4722","1103","2026-01-26 16:50:59",53.412341,-2.966576,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23938339,"4722","1103","2026-01-26 16:51:32",53.412756,-2.965455,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23939523,"4722","1103","2026-01-26 16:52:05",53.413311,-2.964345,48,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23941089,"4722","1103","2026-01-26 16:52:39",53.4142,-2.962723,27,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23941479,"4722","1103","2026-01-26 16:52:51",53.415031,-2.963273,322,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23942650,"4722","1103","2026-01-26 16:53:24",53.415378,-2.963675,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23944215,"4722","1103","2026-01-26 16:53:57",53.416398,-2.964993,323,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23944606,"4722","1103","2026-01-26 16:54:07",53.417185,-2.965968,321,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23945389,"4722","1103","2026-01-26 16:54:23",53.418408,-2.967378,346,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23945780,"4722","1103","2026-01-26 16:54:34",53.419246,-2.96774,344,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23946958,"4722","1103","2026-01-26 16:55:17",53.421228,-2.96386,37,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23948532,"4722","1103","2026-01-26 16:55:48",53.422313,-2.960656,66,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23949716,"4722","1103","2026-01-26 16:56:21",53.422316,-2.96056,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23950910,"4722","1103","2026-01-26 16:56:44",53.422408,-2.960223,60,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23951309,"4722","1103","2026-01-26 16:56:56",53.423003,-2.958986,52,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23952100,"4722","1103","2026-01-26 16:57:19",53.424201,-2.955861,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23952495,"4722","1103","2026-01-26 16:57:28",53.424703,-2.954641,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23953282,"4722","1103","2026-01-26 16:57:46",53.425745,-2.952806,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23953676,"4722","1103","2026-01-26 16:57:59",53.426456,-2.951878,38,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23954850,"4722","1103","2026-01-26 16:58:30",53.42671,-2.951556,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23956026,"4722","1103","2026-01-26 16:59:03",53.426901,-2.951403,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23957602,"4722","1103","2026-01-26 16:59:36",53.428025,-2.949971,21,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23958687,"4722","1103","2026-01-26 17:00:09",53.428025,-2.949971,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23959480,"4722","1103","2026-01-26 17:00:33",53.428736,-2.948688,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23960673,"4722","1103","2026-01-26 17:01:05",53.429916,-2.945166,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23961865,"4722","1103","2026-01-26 17:01:20",53.430466,-2.944015,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23962264,"4722","1103","2026-01-26 17:01:47",53.432361,-2.94057,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23963062,"4722","1103","2026-01-26 17:01:58",53.433163,-2.93922,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23963457,"4722","1103","2026-01-26 17:02:07",53.433746,-2.938235,48,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23964648,"4722","1103","2026-01-26 17:02:40",53.434355,-2.936208,64,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23965043,"4722","1103","2026-01-26 17:02:46",53.434586,-2.935486,57,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23965441,"4722","1103","2026-01-26 17:02:58",53.435248,-2.93444,37,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23966636,"4722","1103","2026-01-26 17:03:31",53.436648,-2.933093,21,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23967037,"4722","1103","2026-01-26 17:03:38",53.437335,-2.932755,13,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23967438,"4722","1103","2026-01-26 17:03:48",53.438233,-2.932673,355,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23968632,"4722","1103","2026-01-26 17:04:23",53.441335,-2.932693,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23972169,"4722","1103","2026-01-26 17:05:55",53.441731,-2.932633,325,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23973347,"4722","1103","2026-01-26 17:06:21",53.442448,-2.932125,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23974533,"4722","1103","2026-01-26 17:06:53",53.442593,-2.931308,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23976121,"4722","1103","2026-01-26 17:07:28",53.442728,-2.930688,73,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23976517,"4722","1103","2026-01-26 17:07:36",53.443028,-2.929785,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23976909,"4722","1103","2026-01-26 17:07:49",53.443435,-2.928435,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23977301,"4722","1103","2026-01-26 17:08:01",53.443763,-2.92755,43,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23978083,"4722","1103","2026-01-26 17:08:22",53.444098,-2.92628,60,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23979255,"4722","1103","2026-01-26 17:08:47",53.445023,-2.923451,62,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23979648,"4722","1103","2026-01-26 17:08:56",53.445456,-2.922118,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23980428,"4722","1103","2026-01-26 17:09:17",53.44668,-2.919263,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23981612,"4722","1103","2026-01-26 17:09:49",53.446788,-2.919036,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23982002,"4722","1103","2026-01-26 17:10:10",53.447051,-2.918425,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23982781,"4722","1103","2026-01-26 17:10:32",53.447241,-2.917991,56,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23983933,"4722","1103","2026-01-26 17:11:04",53.448428,-2.915281,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23985477,"4722","1103","2026-01-26 17:11:37",53.448445,-2.915308,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23987019,"4722","1103","2026-01-26 17:12:10",53.448458,-2.915278,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23987791,"4722","1103","2026-01-26 17:12:43",53.448486,-2.915203,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23988563,"4722","1103","2026-01-26 17:12:57",53.448658,-2.914728,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23988952,"4722","1103","2026-01-26 17:13:10",53.449168,-2.913495,63,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23990129,"4722","1103","2026-01-26 17:13:38",53.450526,-2.910415,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23990520,"4722","1103","2026-01-26 17:13:50",53.451041,-2.909238,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23991302,"4722","1103","2026-01-26 17:14:10",53.45197,-2.906936,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23991694,"4722","1103","2026-01-26 17:14:21",53.452458,-2.90575,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23992874,"4722","1103","2026-01-26 17:14:53",53.452795,-2.904928,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23994457,"4722","1103","2026-01-26 17:15:26",53.452795,-2.904928,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23994856,"4722","1103","2026-01-26 17:15:40",53.453123,-2.903775,80,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23996037,"4722","1103","2026-01-26 17:16:13",53.453296,-2.90162,79,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23996428,"4722","1103","2026-01-26 17:16:27",53.453995,-2.899763,37,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23997207,"4722","1103","2026-01-26 17:16:41",53.455116,-2.898895,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23997597,"4722","1103","2026-01-26 17:16:51",53.455866,-2.898321,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23998779,"4722","1103","2026-01-26 17:17:23",53.456785,-2.897223,118,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23999565,"4722","1103","2026-01-26 17:17:42",53.457888,-2.895798,22,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24000352,"4722","1103","2026-01-26 17:17:54",53.459181,-2.89497,19,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24001144,"4722","1103","2026-01-26 17:18:19",53.460023,-2.894341,29,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24001543,"4722","1103","2026-01-26 17:18:24",53.460341,-2.894018,28,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24002735,"4722","1103","2026-01-26 17:18:57",53.461031,-2.893911,292,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24003131,"4722","1103","2026-01-26 17:19:10",53.461665,-2.894915,337,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24003525,"4722","1103","2026-01-26 17:19:14",53.461918,-2.895065,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24124853,"4722","1119","2026-01-26 18:11:18",53.407923,-2.98385,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24125593,"4722","1119","2026-01-26 18:11:35",53.407815,-2.98389,220,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24125959,"4722","1119","2026-01-26 18:11:53",53.407508,-2.98336,104,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24127429,"4722","1119","2026-01-26 18:12:26",53.407573,-2.98228,28,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24128533,"4722","1119","2026-01-26 18:12:59",53.407655,-2.98228,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24129631,"4722","1119","2026-01-26 18:13:30",53.40775,-2.981828,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24130364,"4722","1119","2026-01-26 18:13:53",53.407925,-2.981341,51,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24130733,"4722","1119","2026-01-26 18:14:01",53.4079,-2.980721,101,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24131834,"4722","1119","2026-01-26 18:14:34",53.4078,-2.980446,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24133273,"4722","1119","2026-01-26 18:15:05",53.407748,-2.980226,118,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24134347,"4722","1119","2026-01-26 18:15:38",53.408636,-2.978613,32,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24135428,"4722","1119","2026-01-26 18:16:11",53.408971,-2.978666,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24136855,"4722","1119","2026-01-26 18:16:44",53.409406,-2.977735,87,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24137924,"4722","1119","2026-01-26 18:17:17",53.409348,-2.975551,95,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24138999,"4722","1119","2026-01-26 18:17:50",53.409313,-2.975373,120,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24139714,"4722","1119","2026-01-26 18:18:07",53.40927,-2.973661,94,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24140072,"4722","1119","2026-01-26 18:18:18",53.409296,-2.97332,101,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24140429,"4722","1119","2026-01-26 18:18:21",53.409306,-2.973325,101,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24141147,"4722","1119","2026-01-26 18:18:48",53.40917,-2.97275,83,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
24142225,"4722","1119","2026-01-26 18:19:21",53.409153,-2.972596,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23828673,"4733","1099","2026-01-26 16:04:43",53.40762,-2.981753,225,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23829861,"4733","1099","2026-01-26 16:05:15",53.407463,-2.983575,279,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23831448,"4733","1099","2026-01-26 16:05:48",53.407543,-2.983811,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23832646,"4733","1099","2026-01-26 16:06:18",53.407903,-2.984266,332,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23833839,"4733","1099","2026-01-26 16:06:51",53.408333,-2.983543,211,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23835417,"4733","1099","2026-01-26 16:07:33",53.407743,-2.983711,100,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23836989,"4733","1099","2026-01-26 16:08:04",53.407735,-2.983466,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23838166,"4733","1099","2026-01-26 16:08:37",53.407708,-2.981898,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23839333,"4733","1099","2026-01-26 16:09:10",53.407876,-2.981486,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23840883,"4733","1099","2026-01-26 16:09:51",53.407946,-2.981331,50,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23842042,"4733","1099","2026-01-26 16:10:22",53.40787,-2.980271,106,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23843590,"4733","1099","2026-01-26 16:10:55",53.40787,-2.980271,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23844377,"4733","1099","2026-01-26 16:11:26",53.40859,-2.978896,17,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23845956,"4733","1099","2026-01-26 16:11:59",53.409198,-2.978578,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23847139,"4733","1099","2026-01-26 16:12:32",53.409463,-2.97817,81,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23848312,"4733","1099","2026-01-26 16:13:05",53.409386,-2.975546,86,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23849877,"4733","1099","2026-01-26 16:13:38",53.409343,-2.975528,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23851043,"4733","1099","2026-01-26 16:14:10",53.409366,-2.973653,97,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23851820,"4733","1099","2026-01-26 16:14:26",53.409108,-2.972196,95,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23852993,"4733","1099","2026-01-26 16:14:59",53.408953,-2.971981,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23854169,"4733","1099","2026-01-26 16:15:32",53.40896,-2.970658,94,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23855738,"4733","1099","2026-01-26 16:16:09",53.409718,-2.970636,47,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23856906,"4733","1099","2026-01-26 16:16:41",53.409958,-2.969981,58,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23857290,"4733","1099","2026-01-26 16:16:51",53.409958,-2.969981,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23858054,"4733","1099","2026-01-26 16:17:03",53.410015,-2.969728,65,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23859197,"4733","1099","2026-01-26 16:17:35",53.4101,-2.969413,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23860353,"4733","1099","2026-01-26 16:18:09",53.410283,-2.968696,68,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23861515,"4733","1099","2026-01-26 16:18:41",53.410316,-2.968496,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23862688,"4733","1099","2026-01-26 16:19:14",53.410316,-2.968496,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23864246,"4733","1099","2026-01-26 16:19:47",53.410505,-2.96779,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23865405,"4733","1099","2026-01-26 16:20:20",53.41099,-2.96764,332,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23866964,"4733","1099","2026-01-26 16:20:53",53.41099,-2.96764,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23867744,"4733","1099","2026-01-26 16:21:23",53.411818,-2.967823,17,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23869319,"4733","1099","2026-01-26 16:21:56",53.412158,-2.966915,48,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23869717,"4733","1099","2026-01-26 16:22:03",53.41219,-2.966863,43,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23870116,"4733","1099","2026-01-26 16:22:23",53.412326,-2.966525,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23870515,"4733","1099","2026-01-26 16:22:30",53.412568,-2.965941,55,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23871715,"4733","1099","2026-01-26 16:23:00",53.414196,-2.962663,40,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23872512,"4733","1099","2026-01-26 16:23:12",53.41451,-2.962703,19,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23872910,"4733","1099","2026-01-26 16:23:32",53.415116,-2.96336,316,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23874115,"4733","1099","2026-01-26 16:24:03",53.415203,-2.963468,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23875308,"4733","1099","2026-01-26 16:24:34",53.415201,-2.963456,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23876485,"4733","1099","2026-01-26 16:24:55",53.416451,-2.965083,322,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23877267,"4733","1099","2026-01-26 16:25:22",53.416753,-2.96559,326,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23877657,"4733","1099","2026-01-26 16:25:27",53.416753,-2.96559,,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23878435,"4733","1099","2026-01-26 16:25:48",53.417191,-2.966101,317,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23878825,"4733","1099","2026-01-26 16:26:05",53.418403,-2.967351,345,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23879600,"4733","1099","2026-01-26 16:26:16",53.419226,-2.96759,346,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23880764,"4733","1099","2026-01-26 16:26:49",53.420506,-2.964655,33,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23881152,"4733","1099","2026-01-26 16:27:00",53.421228,-2.963855,39,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23882320,"4733","1099","2026-01-26 16:27:31",53.421961,-2.962196,64,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23883491,"4733","1099","2026-01-26 16:28:00",53.422421,-2.96014,59,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23883884,"4733","1099","2026-01-26 16:28:10",53.422955,-2.95907,49,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23885454,"4733","1099","2026-01-26 16:28:48",53.424221,-2.955903,54,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23886640,"4733","1099","2026-01-26 16:29:19",53.424461,-2.955143,62,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23887828,"4733","1099","2026-01-26 16:29:47",53.42467,-2.954603,53,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
23888221,"4733","1099","2026-01-26 16:29:52",53.424798,-2.954361,47,Queen_Square_Bus_Station,Petherick_Road,"14",outbound,AMSY
